variable,split,performance,metric,ibs,variance,num_classes,N,missing_rate,model,restored
Average_weekly_beer_plus_cider_intake,2,0.1548,r2,,0.8796429820020933,,3991,0.0,Ridge,False
Average_weekly_beer_plus_cider_intake,3,0.1596,r2,,0.8088060343117991,,3991,0.0,Ridge,False
Average_weekly_beer_plus_cider_intake,4,0.1554,r2,,0.8277860586146455,,3991,0.0,Ridge,False
Average_weekly_beer_plus_cider_intake,5,0.1442,r2,,0.8377283973377321,,3991,0.0,Ridge,False
Average_weekly_spirits_intake,1,0.0072,r2,,0.8449199710102534,,3991,0.0,Ridge,False
Average_weekly_spirits_intake,2,0.0129,r2,,0.8376096721629698,,3991,0.0,Ridge,False
Average_weekly_spirits_intake,3,-0.0067,r2,,0.8627165977123791,,3991,0.0,Ridge,False
Average_weekly_spirits_intake,4,0.0108,r2,,0.7647000741181931,,3991,0.0,Ridge,False
Average_weekly_spirits_intake,5,0.0063,r2,,0.8245275458650668,,3991,0.0,Ridge,False
Average_weekly_fortified_wine_intake,1,-0.0181,r2,,0.9215451030232796,,3991,0.0,Ridge,False
Average_weekly_fortified_wine_intake,2,-0.0216,r2,,0.8546931680890731,,3991,0.0,Ridge,False
Average_weekly_fortified_wine_intake,3,-0.0054,r2,,0.8226235302974929,,3991,0.0,Ridge,False
Average_weekly_fortified_wine_intake,4,0.0016,r2,,0.5333706620889792,,3991,0.0,Ridge,False
Average_weekly_fortified_wine_intake,5,-0.0287,r2,,0.9094202128906136,,3991,0.0,Ridge,False
Alcohol_drinker_status,1,0.9765,f1_weighted,,1.1597,4,7799,0.0,RidgeClassifier,False
Alcohol_drinker_status,2,0.9767,f1_weighted,,1.1599,4,7798,0.0,RidgeClassifier,False
Alcohol_drinker_status,3,0.9765,f1_weighted,,1.1599,4,7798,0.0,RidgeClassifier,False
Alcohol_drinker_status,4,0.9767,f1_weighted,,1.1599,4,7798,0.0,RidgeClassifier,False
Alcohol_drinker_status,5,0.9767,f1_weighted,,1.1599,4,7798,0.0,RidgeClassifier,False
Pulse_wave_reflection_index,1,-0.0019,r2,,0.627086270514027,,3991,0.0,Ridge,False
Pulse_wave_reflection_index,2,-0.0086,r2,,1.057395661065651,,3991,0.0,Ridge,False
Pulse_wave_reflection_index,3,0.0037,r2,,0.6634744261268507,,3991,0.0,Ridge,False
Pulse_wave_reflection_index,4,-0.0245,r2,,1.0848518940290648,,3991,0.0,Ridge,False
Pulse_wave_reflection_index,5,-0.0376,r2,,1.083504958417183,,3991,0.0,Ridge,False
Pulse_wave_peak_to_peak_time,1,-0.0001,r2,,0.6163810156471452,,3991,0.0,Ridge,False
